director_din,director_name,din_status,total_directorships,risky_directorships,director_stress_score,director_stress_pct,risk_flag_details,computed_timestamp
12463,Anita Desai,active,1,1,10.0,100.0,"[{""L53219MP2010PLC001246"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447017
12471,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L92031AS2010PLC001247"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447047
12472,Anita Desai,active,1,1,10.0,100.0,"[{""L92031AS2010PLC001247"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447079
12473,Vivek Mehta,active,1,1,10.0,100.0,"[{""L92031AS2010PLC001247"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447107
12481,Anita Desai,active,1,1,10.0,100.0,"[{""L57208JH2010PLC001248"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447137
12482,Vivek Mehta,active,1,1,10.0,100.0,"[{""L57208JH2010PLC001248"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447166
12483,Priya Menon,active,1,1,10.0,100.0,"[{""L57208JH2010PLC001248"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447194
12491,Vivek Mehta,active,1,1,10.0,100.0,"[{""L70005GA2010PLC001249"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447223
12492,Priya Menon,active,1,1,10.0,100.0,"[{""L70005GA2010PLC001249"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447253
12493,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L70005GA2010PLC001249"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447280
12501,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L41199MH2010PLC001250"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447310
12502,Neha Patel,active,1,1,10.0,100.0,"[{""L41199MH2010PLC001250"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447338
12503,Rahul Iyer,active,1,1,10.0,100.0,"[{""L41199MH2010PLC001250"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447363
12511,Neha Patel,active,1,1,10.0,100.0,"[{""L43553MH2010PLC001251"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447391
12512,Rahul Iyer,active,1,1,10.0,100.0,"[{""L43553MH2010PLC001251"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447419
12513,Kavita Gupta,active,1,1,10.0,100.0,"[{""L43553MH2010PLC001251"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447465
12521,Rahul Iyer,active,1,1,10.0,100.0,"[{""L17613NL2010PLC001252"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447497
12522,Kavita Gupta,active,1,1,10.0,100.0,"[{""L17613NL2010PLC001252"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447526
12523,Amit Nair,active,1,1,10.0,100.0,"[{""L17613NL2010PLC001252"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447569
12531,Kavita Gupta,active,1,1,10.0,100.0,"[{""L91194CG2010PLC001253"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447608
12532,Amit Nair,active,1,1,10.0,100.0,"[{""L91194CG2010PLC001253"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447638
12533,Sunita Rao,active,1,1,10.0,100.0,"[{""L91194CG2010PLC001253"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447676
12541,Amit Nair,active,1,1,10.0,100.0,"[{""L78779KL2010PLC001254"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447708
12542,Sunita Rao,active,1,1,10.0,100.0,"[{""L78779KL2010PLC001254"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447737
12543,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L78779KL2010PLC001254"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447762
12551,Sunita Rao,active,1,1,10.0,100.0,"[{""L88255TS2010PLC001255"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447794
12552,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L88255TS2010PLC001255"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447824
12553,Anita Desai,active,1,1,10.0,100.0,"[{""L88255TS2010PLC001255"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447855
12561,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L56541OR2010PLC001256"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447886
12562,Anita Desai,active,1,1,10.0,100.0,"[{""L56541OR2010PLC001256"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447914
12563,Vivek Mehta,active,1,1,10.0,100.0,"[{""L56541OR2010PLC001256"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447943
12571,Anita Desai,active,1,1,10.0,100.0,"[{""L35532TR2010PLC001257"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.447974
12572,Vivek Mehta,active,1,1,10.0,100.0,"[{""L35532TR2010PLC001257"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448003
12573,Priya Menon,active,1,1,10.0,100.0,"[{""L35532TR2010PLC001257"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448033
12581,Vivek Mehta,active,1,1,10.0,100.0,"[{""L75195BR2010PLC001258"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448063
12582,Priya Menon,active,1,1,10.0,100.0,"[{""L75195BR2010PLC001258"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448092
12583,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L75195BR2010PLC001258"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448120
12591,Priya Menon,active,1,1,10.0,100.0,"[{""L95851OR2010PLC001259"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448156
12592,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L95851OR2010PLC001259"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448186
12593,Neha Patel,active,1,1,10.0,100.0,"[{""L95851OR2010PLC001259"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448218
12601,Neha Patel,active,1,1,10.0,100.0,"[{""L94762MP2010PLC001260"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448248
12602,Rahul Iyer,active,1,1,10.0,100.0,"[{""L94762MP2010PLC001260"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448280
12603,Kavita Gupta,active,1,1,10.0,100.0,"[{""L94762MP2010PLC001260"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448316
12611,Rahul Iyer,active,1,1,10.0,100.0,"[{""L91982MZ2010PLC001261"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448346
12612,Kavita Gupta,active,1,1,10.0,100.0,"[{""L91982MZ2010PLC001261"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448370
12613,Amit Nair,active,1,1,10.0,100.0,"[{""L91982MZ2010PLC001261"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448401
12621,Kavita Gupta,active,1,1,10.0,100.0,"[{""L15714WB2010PLC001262"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448442
12622,Amit Nair,active,1,1,10.0,100.0,"[{""L15714WB2010PLC001262"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448470
12623,Sunita Rao,active,1,1,10.0,100.0,"[{""L15714WB2010PLC001262"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448498
12631,Amit Nair,active,1,1,10.0,100.0,"[{""L47014TN2010PLC001263"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448526
12632,Sunita Rao,active,1,1,10.0,100.0,"[{""L47014TN2010PLC001263"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448556
12633,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L47014TN2010PLC001263"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448603
12641,Sunita Rao,active,1,1,10.0,100.0,"[{""L37342AP2010PLC001264"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448635
12642,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L37342AP2010PLC001264"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448663
12643,Anita Desai,active,1,1,10.0,100.0,"[{""L37342AP2010PLC001264"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448692
12651,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L46211TR2010PLC001265"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448722
12652,Anita Desai,active,1,1,10.0,100.0,"[{""L46211TR2010PLC001265"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448750
12653,Vivek Mehta,active,1,1,10.0,100.0,"[{""L46211TR2010PLC001265"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448780
12661,Anita Desai,active,1,1,10.0,100.0,"[{""L29020OR2010PLC001266"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448810
12662,Vivek Mehta,active,1,1,10.0,100.0,"[{""L29020OR2010PLC001266"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448838
12663,Priya Menon,active,1,1,10.0,100.0,"[{""L29020OR2010PLC001266"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448876
12671,Vivek Mehta,active,1,1,10.0,100.0,"[{""L11669BR2010PLC001267"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448906
12672,Priya Menon,active,1,1,10.0,100.0,"[{""L11669BR2010PLC001267"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448935
12673,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L11669BR2010PLC001267"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448967
12681,Priya Menon,active,1,1,10.0,100.0,"[{""L42685GA2010PLC001268"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.448999
12682,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L42685GA2010PLC001268"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449026
12683,Neha Patel,active,1,1,10.0,100.0,"[{""L42685GA2010PLC001268"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449056
12691,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L47075TN2010PLC001269"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449085
12692,Neha Patel,active,1,1,10.0,100.0,"[{""L47075TN2010PLC001269"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449114
12693,Rahul Iyer,active,1,1,10.0,100.0,"[{""L47075TN2010PLC001269"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449143
12701,Rahul Iyer,active,1,1,10.0,100.0,"[{""L81375SK2010PLC001270"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449174
12702,Kavita Gupta,active,1,1,10.0,100.0,"[{""L81375SK2010PLC001270"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449202
12703,Amit Nair,active,1,1,10.0,100.0,"[{""L81375SK2010PLC001270"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449231
12711,Kavita Gupta,active,1,1,10.0,100.0,"[{""L99202LD2010PLC001271"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449260
12712,Amit Nair,active,1,1,10.0,100.0,"[{""L99202LD2010PLC001271"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449287
12713,Sunita Rao,active,1,1,10.0,100.0,"[{""L99202LD2010PLC001271"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449314
12721,Amit Nair,active,1,1,10.0,100.0,"[{""L97513CG2010PLC001272"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449343
12722,Sunita Rao,active,1,1,10.0,100.0,"[{""L97513CG2010PLC001272"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449373
12723,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L97513CG2010PLC001272"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449401
12731,Sunita Rao,active,1,1,10.0,100.0,"[{""L21852KL2010PLC001273"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449459
12732,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L21852KL2010PLC001273"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449499
12733,Anita Desai,active,1,1,10.0,100.0,"[{""L21852KL2010PLC001273"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449529
12741,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L77679TN2010PLC001274"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449575
12742,Anita Desai,active,1,1,10.0,100.0,"[{""L77679TN2010PLC001274"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449607
12743,Vivek Mehta,active,1,1,10.0,100.0,"[{""L77679TN2010PLC001274"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449640
12751,Anita Desai,active,1,1,10.0,100.0,"[{""L83049MN2010PLC001275"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449675
12752,Vivek Mehta,active,1,1,10.0,100.0,"[{""L83049MN2010PLC001275"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449708
12753,Priya Menon,active,1,1,10.0,100.0,"[{""L83049MN2010PLC001275"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449739
12761,Vivek Mehta,active,1,1,10.0,100.0,"[{""L72392AS2010PLC001276"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449768
12762,Priya Menon,active,1,1,10.0,100.0,"[{""L72392AS2010PLC001276"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449798
12763,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L72392AS2010PLC001276"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449825
12771,Priya Menon,active,1,1,10.0,100.0,"[{""L86917KL2010PLC001277"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449857
12772,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L86917KL2010PLC001277"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449885
12773,Neha Patel,active,1,1,10.0,100.0,"[{""L86917KL2010PLC001277"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449918
12781,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L18961LD2010PLC001278"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449947
12782,Neha Patel,active,1,1,10.0,100.0,"[{""L18961LD2010PLC001278"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.449976
